"취업일자","연령","장애유형","중증여부","근무지역","취업직종대분류","연령대","장애유형_중증여부","월","근무지역분류"
"2020-01-01",44,"정신장애","중증","충남 예산군","경영·행정·사무직",4,"정신장애-중증","01","충남"
"2020-01-01",30,"지적장애","중증","충남 예산군","경영·행정·사무직",3,"지적장애-중증","01","충남"
"2020-01-01",41,"지적장애","중증","충남 예산군","경영·행정·사무직",4,"지적장애-중증","01","충남"
"2020-01-01",20,"지적장애","중증","충남 예산군","경영·행정·사무직",2,"지적장애-중증","01","충남"
"2020-01-01",30,"지적장애","중증","충남 예산군","경영·행정·사무직",3,"지적장애-중증","01","충남"
"2020-01-02",58,"시각장애","경증","충남 예산군","경영·행정·사무직",5,"시각장애-경증","01","충남"
"2020-01-01",62,"청각장애","중증","충남 예산군","경영·행정·사무직",6,"청각장애-중증","01","충남"
"2020-01-02",33,"청각장애","경증","충남 예산군","경영·행정·사무직",3,"청각장애-경증","01","충남"
"2020-01-02",20,"지적장애","중증","충남 예산군","인쇄·목재·공예 및 기타 설치·정비·생산직",2,"지적장애-중증","01","충남"
"2020-01-02",42,"지체장애","중증","충남 예산군","경영·행정·사무직",4,"지체장애-중증","01","충남"
"2020-01-02",37,"지체장애","중증","충남 예산군","경영·행정·사무직",3,"지체장애-중증","01","충남"
"2020-01-02",50,"지체장애","경증","충남 예산군","경영·행정·사무직",5,"지체장애-경증","01","충남"
"2020-01-02",43,"지체장애","중증","충남 예산군","경영·행정·사무직",4,"지체장애-중증","01","충남"
"2020-01-02",36,"지적장애","중증","충남 예산군","경영·행정·사무직",3,"지적장애-중증","01","충남"
"2020-01-02",58,"지체장애","중증","충남 예산군","경영·행정·사무직",5,"지체장애-중증","01","충남"
"2020-08-01",24,"지체장애","중증","충남 예산군","경영·행정·사무직",2,"지체장애-중증","08","충남"
"2020-01-01",53,"지체장애","중증","충남 예산군","경영·행정·사무직",5,"지체장애-중증","01","충남"
"2020-01-01",22,"지적장애","중증","충남 당진시","경영·행정·사무직",2,"지적장애-중증","01","충남"
"2020-01-01",25,"지적장애","중증","충남 당진시","경영·행정·사무직",2,"지적장애-중증","01","충남"
"2020-01-01",28,"지적장애","중증","충남 당진시","경영·행정·사무직",2,"지적장애-중증","01","충남"
"2020-01-01",21,"지적장애","중증","충남 당진시","경영·행정·사무직",2,"지적장애-중증","01","충남"
"2020-01-01",26,"지적장애","중증","충남 당진시","청소 및 기타 개인서비스직",2,"지적장애-중증","01","충남"
"2020-01-01",27,"지적장애","중증","충남 당진시","경영·행정·사무직",2,"지적장애-중증","01","충남"
"2020-01-01",22,"지적장애","중증","충남 당진시","경영·행정·사무직",2,"지적장애-중증","01","충남"
"2020-01-01",22,"지적장애","중증","충남 당진시","경영·행정·사무직",2,"지적장애-중증","01","충남"
"2020-01-01",31,"정신장애","중증","충남 당진시","경영·행정·사무직",3,"정신장애-중증","01","충남"
"2020-01-01",24,"지적장애","중증","충남 당진시","청소 및 기타 개인서비스직",2,"지적장애-중증","01","충남"
"2020-01-01",48,"정신장애","중증","충남 당진시","경영·행정·사무직",4,"정신장애-중증","01","충남"
"2020-01-01",62,"지체장애","경증","충남 당진군","청소 및 기타 개인서비스직",6,"지체장애-경증","01","충남"
"2020-04-01",62,"지체장애","중증","충남 당진군","청소 및 기타 개인서비스직",6,"지체장애-중증","04","충남"
"2020-02-17",55,"지체장애","중증","충남 당진시","경영·행정·사무직",5,"지체장애-중증","02","충남"
"2020-01-01",37,"청각장애","중증","충남 당진군","경영·행정·사무직",3,"청각장애-중증","01","충남"
"2020-01-01",30,"지적장애","중증","충남 당진시","경영·행정·사무직",3,"지적장애-중증","01","충남"
"2020-08-10",25,"지체장애","중증","서울 강남구","경영·행정·사무직",2,"지체장애-중증","08","서울"
"2020-10-21",29,"청각장애","경증","강원 강릉시","경영·행정·사무직",2,"청각장애-경증","10","강원"
"2020-03-09",55,"지체장애","경증","경북 김천시","스포츠·레크리에이션직",5,"지체장애-경증","03","경북"
"2020-03-09",53,"지체장애","중증","경북 김천시","스포츠·레크리에이션직",5,"지체장애-중증","03","경북"
"2020-01-01",48,"지체장애","경증","충북 청주시 서원구","경영·행정·사무직",4,"지체장애-경증","01","충북"
"2020-02-01",39,"지체장애","중증","충북 청주시 서원구","경영·행정·사무직",3,"지체장애-중증","02","충북"
"2020-01-01",56,"지체장애","중증","충북 증평군","경영·행정·사무직",5,"지체장애-중증","01","충북"
"2020-01-01",27,"지체장애","경증","충북 증평군","경영·행정·사무직",2,"지체장애-경증","01","충북"
"2020-01-01",21,"지적장애","중증","충북 증평군","경영·행정·사무직",2,"지적장애-중증","01","충북"
"2020-01-01",32,"시각장애","경증","충북 증평군","경영·행정·사무직",3,"시각장애-경증","01","충북"
"2020-12-16",21,"지적장애","중증","광주 광산구","보건·의료직",2,"지적장애-중증","12","광주"
"2020-02-25",52,"지체장애","경증","대구 동구","운전·운송직",5,"지체장애-경증","02","대구"
"2020-02-11",61,"지체장애","중증","대구 동구","운전·운송직",6,"지체장애-중증","02","대구"
"2020-01-01",51,"청각장애","중증","대구 달서구","청소 및 기타 개인서비스직",5,"청각장애-중증","01","대구"
"2020-01-01",50,"청각장애","중증","대구 달서구","청소 및 기타 개인서비스직",5,"청각장애-중증","01","대구"
"2020-04-06",48,"청각장애","중증","충남 서산시","기계 설치·정비·생산직",4,"청각장애-중증","04","충남"
"2020-05-24",61,"지체장애","경증","대구 동구","운전·운송직",6,"지체장애-경증","05","대구"
"2020-08-24",65,"지체장애","경증","대구 동구","운전·운송직",6,"지체장애-경증","08","대구"
"2020-02-05",47,"시각장애","경증","대구 남구","경영·행정·사무직",4,"시각장애-경증","02","대구"
"2020-02-05",44,"청각장애","경증","대구 남구","경영·행정·사무직",4,"청각장애-경증","02","대구"
"2020-09-01",60,"청각장애","경증","대구 수성구","청소 및 기타 개인서비스직",6,"청각장애-경증","09","대구"
"2020-08-02",58,"청각장애","경증","대구 수성구","청소 및 기타 개인서비스직",5,"청각장애-경증","08","대구"
"2020-09-01",30,"지적장애","중증","대구 북구","인쇄·목재·공예 및 기타 설치·정비·생산직",3,"지적장애-중증","09","대구"
"2020-09-01",56,"지적장애","중증","대구 북구","인쇄·목재·공예 및 기타 설치·정비·생산직",5,"지적장애-중증","09","대구"
"2020-01-01",34,"지체장애","중증","대구 북구","인쇄·목재·공예 및 기타 설치·정비·생산직",3,"지체장애-중증","01","대구"
"2020-01-01",57,"지체장애","중증","대구 남구","청소 및 기타 개인서비스직",5,"지체장애-중증","01","대구"
"2020-03-30",47,"지체장애","경증","전북 군산시","제조 단순직",4,"지체장애-경증","03","전북"
"2020-01-09",36,"지적장애","중증","광주 서구","청소 및 기타 개인서비스직",3,"지적장애-중증","01","광주"
"2020-06-01",23,"청각장애","중증","광주 광산구","전기·전자 설치·정비·생산직",2,"청각장애-중증","06","광주"
"2020-02-20",40,"지체장애","중증","대구 북구","경영·행정·사무직",4,"지체장애-중증","02","대구"
"2020-09-01",33,"시각장애","경증","경북 안동시","관리직(임원·부서장)",3,"시각장애-경증","09","경북"
"2020-03-01",36,"지체장애","경증","경북 안동시","경영·행정·사무직",3,"지체장애-경증","03","경북"
"2020-03-01",41,"지체장애","경증","경북 안동시","관리직(임원·부서장)",4,"지체장애-경증","03","경북"
"2020-03-01",29,"시각장애","경증","경북 안동시","경영·행정·사무직",2,"시각장애-경증","03","경북"
"2020-03-01",28,"청각장애","경증","경북 안동시","관리직(임원·부서장)",2,"청각장애-경증","03","경북"
"2020-01-01",24,"지체장애","중증","경북 칠곡군","경영·행정·사무직",2,"지체장애-중증","01","경북"
"2020-01-01",25,"지적장애","중증","경북 칠곡군","경영·행정·사무직",2,"지적장애-중증","01","경북"
"2020-01-01",58,"청각장애","경증","경북 칠곡군","청소 및 기타 개인서비스직",5,"청각장애-경증","01","경북"
"2020-01-01",28,"지적장애","중증","경북 칠곡군","경영·행정·사무직",2,"지적장애-중증","01","경북"
"2020-01-01",21,"지적장애","중증","경북 칠곡군","경영·행정·사무직",2,"지적장애-중증","01","경북"
"2020-01-01",51,"지체장애","경증","경북 칠곡군","경영·행정·사무직",5,"지체장애-경증","01","경북"
"2020-07-11",62,"지체장애","경증","전북 군산시","청소 및 기타 개인서비스직",6,"지체장애-경증","07","전북"
"2020-01-01",25,"지적장애","중증","전북 군산시","경영·행정·사무직",2,"지적장애-중증","01","전북"
"2020-01-01",20,"지적장애","중증","전북 군산시","경영·행정·사무직",2,"지적장애-중증","01","전북"
"2020-01-01",53,"지체장애","중증","전북 군산시","경영·행정·사무직",5,"지체장애-중증","01","전북"
"2020-01-01",46,"지적장애","중증","전북 군산시","청소 및 기타 개인서비스직",4,"지적장애-중증","01","전북"
"2020-01-01",32,"지적장애","중증","전북 군산시","청소 및 기타 개인서비스직",3,"지적장애-중증","01","전북"
"2020-01-01",22,"지적장애","중증","전북 군산시","경영·행정·사무직",2,"지적장애-중증","01","전북"
"2020-01-01",62,"청각장애","중증","전북 군산시","경영·행정·사무직",6,"청각장애-중증","01","전북"
"2020-01-01",21,"지적장애","중증","전북 군산시","경영·행정·사무직",2,"지적장애-중증","01","전북"
"2020-01-01",26,"지적장애","중증","전북 군산시","청소 및 기타 개인서비스직",2,"지적장애-중증","01","전북"
"2020-01-01",40,"지적장애","중증","전북 군산시","청소 및 기타 개인서비스직",4,"지적장애-중증","01","전북"
"2020-01-01",29,"지적장애","중증","전북 군산시","경영·행정·사무직",2,"지적장애-중증","01","전북"
"2020-01-01",43,"지적장애","중증","전북 군산시","청소 및 기타 개인서비스직",4,"지적장애-중증","01","전북"
"2020-01-01",23,"지적장애","중증","전북 군산시","경영·행정·사무직",2,"지적장애-중증","01","전북"
"2020-01-01",67,"지체장애","중증","전북 군산시","경영·행정·사무직",6,"지체장애-중증","01","전북"
"2020-01-01",56,"정신장애","중증","전북 군산시","청소 및 기타 개인서비스직",5,"정신장애-중증","01","전북"
"2020-01-01",28,"지적장애","중증","전북 군산시","경영·행정·사무직",2,"지적장애-중증","01","전북"
"2020-01-01",33,"정신장애","중증","전북 군산시","경영·행정·사무직",3,"정신장애-중증","01","전북"
"2020-01-01",27,"지적장애","중증","전북 군산시","청소 및 기타 개인서비스직",2,"지적장애-중증","01","전북"
"2020-01-03",31,"지적장애","중증","전북 군산시","경영·행정·사무직",3,"지적장애-중증","01","전북"
"2020-02-03",49,"정신장애","중증","전북 군산시","경영·행정·사무직",4,"정신장애-중증","02","전북"
"2020-02-17",74,"지체장애","중증","전북 군산시","청소 및 기타 개인서비스직",7,"지체장애-중증","02","전북"
"2020-02-17",73,"지체장애","중증","전북 군산시","청소 및 기타 개인서비스직",7,"지체장애-중증","02","전북"
"2020-01-01",26,"지적장애","중증","전북 군산시","경영·행정·사무직",2,"지적장애-중증","01","전북"
